order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
404,4159,2024-01-26,219,6,259.04,1554.24,Completed,2024-02-01
405,9999,2022-01-09,121,10,178.20,1782.00,Completed,2022-01-11
406,8825,2024-09-23,208,1,97.80,97.80,Completed,2024-09-23
407,3905,2025-03-29,339,7,445.22,3116.54,Completed,2025-04-02
408,6408,2025-11-13,268,9,164.68,1482.12,Completed,2025-11-15
409,1650,2023-05-09,174,6,180.66,1083.96,Completed,2023-05-10
410,3426,2024-04-08,325,1,272.48,272.48,Completed,2024-04-09
411,9403,2024-10-10,162,5,160.88,804.40,Pending,
412,1821,2023-08-08,62,1,92.46,92.46,Pending,
413,6139,2024-07-10,346,5,462.21,2311.05,Completed,2024-07-13
414,3458,2022-04-03,262,9,81.03,729.27,Completed,2022-04-10
415,7276,2023-12-30,499,6,58.15,348.90,Completed,2023-12-30
416,8199,2026-03-13,475,7,113.18,792.26,Completed,2026-03-15
417,8337,2022-05-16,479,2,316.18,632.36,Completed,2022-05-23
418,2419,2025-05-27,261,7,64.16,449.12,Pending,
419,2172,2024-06-11,275,9,406.36,3657.24,Completed,2024-06-13
420,7433,2022-01-27,210,3,446.03,1338.09,Completed,2022-01-29
421,5868,2023-11-21,31,8,321.17,2569.36,Completed,2023-11-27
422,9400,2023-07-24,304,10,107.13,1071.30,Completed,2023-07-24
423,7921,2025-04-21,109,6,156.37,938.22,Completed,2025-04-25
424,3565,2024-09-07,265,8,84.05,672.40,Completed,2024-09-13
425,4374,2022-01-29,106,8,86.63,693.04,Completed,2022-01-31
426,9160,2024-06-17,177,9,212.52,1912.68,Completed,2024-06-21
427,5365,2023-10-27,175,3,186.85,560.55,Completed,2023-10-28
428,8184,2026-06-12,432,5,448.17,2240.85,Cancelled,
429,1263,2024-10-02,195,2,143.99,287.98,Completed,2024-10-06
430,4271,2022-12-30,323,3,161.09,483.27,Completed,2023-01-01
431,9075,2024-08-25,306,7,419.64,2937.48,Cancelled,
432,4691,2026-05-06,342,9,461.71,4155.39,Completed,2026-05-10
433,4548,2024-06-17,195,9,143.99,1295.91,Completed,2024-06-23
434,6367,2025-10-16,409,10,18.36,183.60,Cancelled,
435,9063,2022-10-06,436,10,225.35,2253.50,Completed,2022-10-09
436,8833,2025-10-12,256,2,81.45,162.90,Pending,
437,9250,2022-05-29,72,4,228.72,914.88,Completed,2022-05-31
438,8925,2025-03-07,313,1,105.21,105.21,Completed,2025-03-11
439,8043,2026-01-15,454,2,283.22,566.44,Pending,
440,3998,2025-03-24,400,8,383.15,3065.20,Cancelled,
441,1697,2025-02-05,232,9,406.22,3655.98,Completed,2025-02-05
442,1423,2022-04-14,324,5,11.24,56.20,Completed,2022-04-14
443,9303,2022-06-17,355,5,204.30,1021.50,Completed,2022-06-23
444,294,2025-08-14,121,5,178.20,891.00,Completed,2025-08-14
445,3926,2023-11-13,383,5,379.50,1897.50,Completed,2023-11-16
446,4949,2026-01-19,134,2,92.05,184.10,Completed,2026-01-24
447,2173,2023-10-10,279,5,491.66,2458.30,Completed,2023-10-12
448,8327,2024-02-19,100,2,46.80,93.60,Completed,2024-02-22
449,6003,2022-01-09,345,3,224.34,673.02,Completed,2022-01-09
450,2571,2025-07-22,151,6,72.76,436.56,Completed,2025-07-25
451,8722,2024-04-05,3,4,493.27,1973.08,Pending,
452,4692,2022-05-18,80,1,101.09,101.09,Completed,2022-05-19
453,4914,2025-04-19,326,4,155.23,620.92,Completed,2025-04-20
454,5871,2023-05-10,126,8,13.54,108.32,Completed,2023-05-10
455,2216,2023-10-25,112,6,248.01,1488.06,Completed,2023-10-26
456,9937,2023-06-30,469,8,343.43,2747.44,Completed,2023-07-07
457,1946,2026-06-29,500,5,113.46,567.30,Completed,2026-07-03
458,6888,2023-07-18,345,3,224.34,673.02,Pending,
459,1531,2024-04-18,326,10,155.23,1552.30,Cancelled,
460,7687,2024-05-15,260,1,383.21,383.21,Completed,2024-05-18
461,7316,2025-08-29,467,10,153.48,1534.80,Completed,2025-08-31
462,8986,2023-01-04,435,3,490.81,1472.43,Completed,2023-01-08
463,2905,2024-05-02,238,2,126.48,252.96,Cancelled,
464,8707,2026-06-20,480,8,147.20,1177.60,Completed,2026-06-27
465,3541,2022-05-24,204,9,484.45,4360.05,Completed,2022-05-25
466,7559,2022-07-04,434,3,427.85,1283.55,Cancelled,
467,7568,2025-03-22,420,7,131.43,920.01,Completed,2025-03-25
468,5787,2024-01-18,165,2,103.71,207.42,Completed,2024-01-21
469,7646,2022-02-12,191,6,135.16,810.96,Completed,2022-02-15
470,4536,2023-03-21,111,8,370.04,2960.32,Completed,2023-03-26
471,7988,2025-04-18,215,5,275.86,1379.30,Completed,2025-04-23
472,4907,2022-03-23,302,8,416.44,3331.52,Completed,2022-03-23
473,2391,2023-05-21,209,6,449.24,2695.44,Completed,2023-05-23
474,1341,2022-05-14,449,1,17.57,17.57,Completed,2022-05-15
475,5941,2024-04-17,252,4,285.13,1140.52,Completed,2024-04-18
476,1032,2022-05-14,43,5,274.67,1373.35,Completed,2022-05-16
477,8779,2023-06-02,342,10,461.71,4617.10,Completed,2023-06-02
478,8661,2023-04-27,8,2,22.15,44.30,Completed,2023-04-29
479,7335,2022-08-10,289,6,59.86,359.16,Completed,2022-08-10
480,972,2022-10-13,201,4,5.28,21.12,Completed,2022-10-15
481,1553,2023-11-28,152,4,183.64,734.56,Completed,2023-12-03
482,9562,2024-07-16,322,6,59.96,359.76,Completed,2024-07-16
483,4426,2025-12-16,22,1,465.43,465.43,Completed,2025-12-21
484,1741,2024-02-25,321,3,160.13,480.39,Completed,2024-03-02
485,8460,2024-08-24,40,2,172.95,345.90,Completed,2024-08-31
486,1053,2025-03-18,326,7,155.23,1086.61,Completed,2025-03-23
487,9974,2022-04-13,267,7,384.69,2692.83,Completed,2022-04-16
488,2978,2024-07-23,279,2,491.66,983.32,Completed,2024-07-24
489,598,2024-08-16,437,3,331.74,995.22,Completed,2024-08-19
490,3746,2025-07-12,25,9,278.29,2504.61,Pending,
491,2134,2024-08-09,247,5,357.73,1788.65,Completed,2024-08-10
492,7961,2024-10-20,183,4,449.29,1797.16,Completed,2024-10-23
493,3506,2024-07-16,125,8,142.43,1139.44,Completed,2024-07-23
494,7498,2024-08-13,422,8,229.79,1838.32,Cancelled,
495,5499,2024-04-12,177,5,212.52,1062.60,Completed,2024-04-16
496,8713,2023-05-20,115,1,241.14,241.14,Completed,2023-05-24
497,428,2025-09-26,111,6,370.04,2220.24,Completed,2025-09-29
498,4047,2025-09-18,60,9,145.93,1313.37,Completed,2025-09-22
499,1276,2024-07-26,176,2,467.86,935.72,Completed,2024-07-31
500,4277,2022-12-14,469,5,343.43,1717.15,Completed,2022-12-21
501,9522,2026-03-06,313,9,105.21,946.89,Completed,2026-03-13
502,9732,2025-11-29,274,9,462.62,4163.58,Completed,2025-12-05
503,1021,2025-07-13,386,7,131.64,921.48,Pending,
504,23,2025-01-12,117,7,88.50,619.50,Completed,2025-01-13
505,7699,2024-09-01,430,3,268.70,806.10,Completed,2024-09-01
506,75,2024-09-21,297,9,497.31,4475.79,Cancelled,
507,6848,2023-09-05,498,10,404.62,4046.20,Completed,2023-09-08
508,8129,2024-09-24,435,3,490.81,1472.43,Completed,2024-10-01
509,2831,2025-05-24,298,5,425.11,2125.55,Completed,2025-05-25
510,230,2026-03-13,339,10,445.22,4452.20,Completed,2026-03-14
511,8258,2026-04-13,195,8,143.99,1151.92,Completed,2026-04-20
512,7779,2025-07-01,386,7,131.64,921.48,Cancelled,
513,9695,2024-09-17,220,1,220.63,220.63,Pending,
514,241,2024-08-01,331,2,465.63,931.26,Completed,2024-08-08
515,6952,2022-05-27,206,3,342.84,1028.52,Pending,
516,7335,2025-05-26,136,4,32.02,128.08,Completed,2025-05-27
517,8218,2022-05-24,314,3,195.00,585.00,Completed,2022-05-28
518,2954,2025-12-21,191,4,135.16,540.64,Completed,2025-12-26
519,7263,2024-07-31,149,9,483.69,4353.21,Completed,2024-08-06
520,8857,2023-03-06,77,9,34.01,306.09,Pending,
521,2635,2023-06-03,55,8,439.67,3517.36,Completed,2023-06-04
522,5930,2026-08-23,28,1,343.70,343.70,Pending,
523,9323,2023-09-03,374,10,316.51,3165.10,Completed,2023-09-08
524,6714,2025-10-16,457,7,482.67,3378.69,Pending,
525,517,2024-10-19,309,9,135.60,1220.40,Pending,
526,9068,2024-12-23,80,10,101.09,1010.90,Completed,2024-12-23
527,1340,2026-04-23,206,4,342.84,1371.36,Completed,2026-04-30
528,8752,2022-05-18,453,8,489.33,3914.64,Cancelled,
529,3881,2025-05-02,61,8,27.96,223.68,Completed,2025-05-05
530,1591,2025-06-18,45,5,187.51,937.55,Pending,
531,5906,2025-10-04,194,8,53.98,431.84,Completed,2025-10-06
532,549,2023-08-10,451,6,368.54,2211.24,Cancelled,
533,1844,2023-09-15,474,3,55.78,167.34,Completed,2023-09-17
534,252,2025-08-20,152,10,183.64,1836.40,Completed,2025-08-25
535,1817,2025-07-13,346,4,462.21,1848.84,Cancelled,
536,5473,2022-05-26,16,9,265.61,2390.49,Pending,
537,5673,2024-01-03,169,8,400.24,3201.92,Completed,2024-01-04
538,4553,2022-01-01,99,4,172.88,691.52,Completed,2022-01-07
539,7266,2025-06-11,140,7,473.52,3314.64,Completed,2025-06-18
540,1790,2023-12-03,199,7,377.12,2639.84,Completed,2023-12-08
541,1438,2025-12-11,419,3,129.90,389.70,Completed,2025-12-18
542,5416,2026-04-04,125,4,142.43,569.72,Completed,2026-04-06
543,7373,2022-02-12,70,9,257.07,2313.63,Cancelled,
544,4149,2023-02-11,262,2,81.03,162.06,Completed,2023-02-12
545,4027,2023-07-20,316,6,330.40,1982.40,Pending,
546,3474,2023-02-10,193,6,291.87,1751.22,Completed,2023-02-11
547,5508,2025-08-22,307,1,212.74,212.74,Completed,2025-08-26
548,2716,2022-06-19,166,1,142.91,142.91,Cancelled,
549,1455,2023-11-03,72,4,228.72,914.88,Pending,
550,1169,2025-09-06,258,5,213.68,1068.40,Completed,2025-09-09
551,3364,2023-12-31,385,6,480.93,2885.58,Completed,2024-01-04
552,7840,2025-12-12,459,3,31.15,93.45,Completed,2025-12-12
553,6569,2026-07-13,347,4,121.00,484.00,Cancelled,
554,7030,2022-12-30,280,3,227.22,681.66,Completed,2023-01-02
555,7139,2024-03-18,394,4,329.53,1318.12,Completed,2024-03-20
556,1138,2026-08-17,24,5,43.39,216.95,Cancelled,
557,7677,2024-01-04,135,6,199.61,1197.66,Cancelled,
558,7080,2025-12-15,33,1,294.47,294.47,Completed,2025-12-15
559,5493,2024-06-02,109,6,156.37,938.22,Completed,2024-06-03
560,1099,2024-10-24,46,10,402.05,4020.50,Completed,2024-10-31
561,795,2023-09-07,26,7,338.07,2366.49,Completed,2023-09-11
562,4748,2022-07-29,169,2,400.24,800.48,Completed,2022-08-05
563,1608,2023-12-30,44,2,487.13,974.26,Completed,2024-01-04
564,3801,2024-09-18,363,5,99.55,497.75,Completed,2024-09-25
565,4059,2024-09-18,172,4,159.88,639.52,Completed,2024-09-24
566,7482,2024-04-11,246,6,219.91,1319.46,Completed,2024-04-15
567,958,2022-04-11,473,5,206.11,1030.55,Completed,2022-04-17
568,4611,2026-08-15,123,3,326.79,980.37,Completed,2026-08-15
569,4466,2025-05-11,363,5,99.55,497.75,Completed,2025-05-11
570,1800,2024-07-05,310,1,65.52,65.52,Completed,2024-07-12
571,6370,2023-08-31,84,5,202.52,1012.60,Completed,2023-09-06
572,4000,2022-09-13,399,7,46.40,324.80,Pending,
573,3198,2025-10-29,395,2,65.25,130.50,Completed,2025-11-04
574,5027,2022-09-30,317,1,233.07,233.07,Pending,
575,9743,2024-03-16,417,9,477.71,4299.39,Completed,2024-03-20
576,145,2024-05-28,312,6,135.47,812.82,Completed,2024-06-02
577,6469,2024-09-12,279,9,491.66,4424.94,Completed,2024-09-12
578,5041,2022-01-16,417,5,477.71,2388.55,Pending,
579,4864,2025-07-17,55,8,439.67,3517.36,Pending,
580,4829,2022-05-23,432,9,448.17,4033.53,Completed,2022-05-24
581,2864,2023-02-26,282,10,37.02,370.20,Completed,2023-03-01
582,3604,2026-04-03,438,8,325.11,2600.88,Completed,2026-04-09
583,8798,2025-08-16,407,3,369.35,1108.05,Completed,2025-08-21
584,5754,2022-12-27,60,7,145.93,1021.51,Completed,2022-12-30
585,5108,2024-11-07,24,3,43.39,130.17,Completed,2024-11-12
586,2055,2023-01-09,183,5,449.29,2246.45,Completed,2023-01-11
587,8701,2023-07-11,368,9,397.53,3577.77,Completed,2023-07-13
588,2783,2025-12-01,306,1,419.64,419.64,Completed,2025-12-05
589,9768,2024-03-27,16,1,265.61,265.61,Completed,2024-04-01
590,7770,2025-12-18,408,9,312.22,2809.98,Completed,2025-12-24
591,7946,2024-09-12,114,9,20.01,180.09,Completed,2024-09-13
592,2748,2024-01-29,84,7,202.52,1417.64,Completed,2024-02-03
593,5123,2023-01-31,161,7,241.20,1688.40,Completed,2023-02-07
594,5080,2025-09-05,9,9,494.27,4448.43,Completed,2025-09-11
595,1718,2026-06-02,31,6,321.17,1927.02,Completed,2026-06-08
596,4046,2026-01-05,117,7,88.50,619.50,Completed,2026-01-08
597,4678,2022-10-31,124,3,276.14,828.42,Pending,
598,9207,2024-08-22,6,9,105.65,950.85,Completed,2024-08-23
599,7515,2022-03-22,286,3,487.00,1461.00,Completed,2022-03-22
600,7772,2023-05-30,90,1,175.03,175.03,Completed,2023-06-02
601,4363,2025-10-11,43,5,274.67,1373.35,Completed,2025-10-17
602,2501,2023-11-25,352,5,37.75,188.75,Completed,2023-11-27
603,2351,2024-10-22,105,1,427.06,427.06,Completed,2024-10-24
604,1859,2022-08-01,1,2,128.55,257.10,Completed,2022-08-02
605,6360,2026-03-02,152,1,183.64,183.64,Completed,2026-03-08
606,6755,2022-06-23,87,2,263.62,527.24,Completed,2022-06-24
607,9541,2023-06-14,359,5,371.69,1858.45,Completed,2023-06-21
608,3983,2024-08-27,387,4,158.26,633.04,Completed,2024-09-01
609,7427,2023-10-08,492,1,137.00,137.00,Cancelled,
610,2681,2024-06-10,399,4,46.40,185.60,Completed,2024-06-15
611,513,2023-08-28,276,9,476.43,4287.87,Completed,2023-09-03
612,9847,2023-04-23,276,10,476.43,4764.30,Completed,2023-04-26
613,5500,2022-09-04,313,5,105.21,526.05,Completed,2022-09-06
614,7714,2025-02-09,332,6,271.69,1630.14,Cancelled,
615,9976,2022-09-14,176,4,467.86,1871.44,Completed,2022-09-16
616,8927,2022-11-18,424,5,424.00,2120.00,Cancelled,
617,4271,2026-05-01,436,3,225.35,676.05,Completed,2026-05-01
618,3201,2026-02-20,312,6,135.47,812.82,Completed,2026-02-21
619,550,2024-04-18,92,1,173.47,173.47,Completed,2024-04-22
620,3915,2022-07-18,371,2,60.63,121.26,Completed,2022-07-22
621,4087,2025-08-08,429,3,178.19,534.57,Completed,2025-08-08
622,4107,2025-06-22,285,3,431.52,1294.56,Cancelled,
623,7108,2022-05-24,494,9,24.12,217.08,Completed,2022-05-27
624,7417,2026-01-21,195,5,143.99,719.95,Completed,2026-01-26
625,6468,2026-02-28,175,9,186.85,1681.65,Completed,2026-02-28
626,5044,2022-06-27,177,10,212.52,2125.20,Completed,2022-07-04
627,2937,2023-07-10,228,10,233.32,2333.20,Completed,2023-07-15
628,8722,2025-01-09,226,4,295.89,1183.56,Completed,2025-01-13
629,7466,2026-04-11,483,10,30.76,307.60,Pending,
630,3357,2022-04-19,149,10,483.69,4836.90,Completed,2022-04-21
631,4701,2022-01-28,426,2,317.16,634.32,Completed,2022-01-31
632,9933,2025-06-25,456,10,345.16,3451.60,Completed,2025-06-28
633,302,2024-12-29,135,5,199.61,998.05,Completed,2025-01-04
634,3880,2026-06-26,281,4,206.84,827.36,Completed,2026-06-30
635,1936,2024-02-11,159,6,30.63,183.78,Completed,2024-02-17
636,7100,2026-08-05,462,9,247.62,2228.58,Cancelled,
637,923,2024-07-17,320,1,291.36,291.36,Completed,2024-07-20
638,7426,2022-06-12,122,3,82.97,248.91,Completed,2022-06-18
639,6979,2025-02-28,493,2,438.05,876.10,Completed,2025-03-06
640,1931,2023-09-07,477,5,19.14,95.70,Completed,2023-09-07
641,9531,2023-04-18,167,6,252.64,1515.84,Completed,2023-04-25
642,669,2024-04-17,127,2,257.30,514.60,Completed,2024-04-17
643,4033,2022-07-19,296,2,460.09,920.18,Completed,2022-07-21
644,3281,2023-10-09,280,3,227.22,681.66,Completed,2023-10-15
645,3535,2023-02-19,367,1,324.51,324.51,Completed,2023-02-24
646,1860,2022-05-27,447,6,410.77,2464.62,Pending,
647,7860,2026-01-27,11,9,225.64,2030.76,Completed,2026-02-03
648,7555,2022-08-02,217,5,487.74,2438.70,Completed,2022-08-09
649,1010,2025-03-30,341,10,214.56,2145.60,Completed,2025-04-02
650,2609,2022-02-12,373,7,116.04,812.28,Completed,2022-02-19
651,5613,2023-07-14,443,3,66.16,198.48,Completed,2023-07-20
652,6304,2023-11-17,444,10,263.37,2633.70,Completed,2023-11-21
653,7787,2024-07-31,284,5,424.85,2124.25,Completed,2024-08-05
654,2083,2024-11-30,376,2,228.89,457.78,Completed,2024-11-30
655,9846,2026-06-03,44,4,487.13,1948.52,Completed,2026-06-04
656,8070,2025-11-07,7,3,37.08,111.24,Completed,2025-11-12
657,9733,2026-07-15,495,7,463.57,3244.99,Completed,2026-07-20
658,5452,2025-09-23,462,6,247.62,1485.72,Completed,2025-09-27
659,9987,2024-11-23,95,2,213.22,426.44,Completed,2024-11-28
660,8484,2023-05-28,189,3,34.22,102.66,Completed,2023-06-02
661,7997,2023-07-05,324,9,11.24,101.16,Completed,2023-07-08
662,1464,2024-01-26,67,3,182.79,548.37,Completed,2024-01-26
663,5557,2024-08-22,298,4,425.11,1700.44,Completed,2024-08-25
664,7235,2025-03-28,72,8,228.72,1829.76,Completed,2025-04-01
665,9138,2023-02-22,383,8,379.50,3036.00,Completed,2023-02-24
666,3235,2025-05-13,391,9,114.17,1027.53,Completed,2025-05-20
667,463,2022-12-06,181,6,391.95,2351.70,Completed,2022-12-09
668,6601,2024-10-11,372,2,332.08,664.16,Completed,2024-10-14
669,7089,2024-03-24,399,8,46.40,371.20,Cancelled,
670,1765,2026-07-02,12,9,286.26,2576.34,Completed,2026-07-09
671,1641,2024-01-17,44,9,487.13,4384.17,Completed,2024-01-18
672,5789,2022-01-17,130,2,218.51,437.02,Completed,2022-01-20
673,1994,2025-09-09,457,3,482.67,1448.01,Completed,2025-09-10
674,762,2025-08-01,167,5,252.64,1263.20,Completed,2025-08-02
675,194,2022-06-25,60,10,145.93,1459.30,Completed,2022-07-01
676,1548,2024-09-07,346,10,462.21,4622.10,Pending,
677,9443,2026-06-24,452,9,344.92,3104.28,Completed,2026-07-01
678,1297,2023-11-11,363,2,99.55,199.10,Completed,2023-11-11
679,165,2025-05-14,71,8,11.63,93.04,Completed,2025-05-20
680,8453,2025-02-12,408,9,312.22,2809.98,Cancelled,
681,7404,2025-11-25,365,9,220.07,1980.63,Completed,2025-11-25
682,2237,2023-07-30,254,4,211.24,844.96,Cancelled,
683,3004,2023-09-24,186,5,480.53,2402.65,Cancelled,
684,8464,2025-10-04,456,6,345.16,2070.96,Completed,2025-10-07
685,6119,2023-04-05,129,4,431.35,1725.40,Completed,2023-04-11
686,6471,2022-05-18,129,2,431.35,862.70,Completed,2022-05-25
687,1134,2025-10-03,100,4,46.80,187.20,Completed,2025-10-07
688,2194,2024-10-28,207,3,375.42,1126.26,Completed,2024-11-04
689,6564,2023-06-18,380,8,395.73,3165.84,Completed,2023-06-25
690,146,2025-10-14,83,7,201.24,1408.68,Completed,2025-10-14
691,1134,2023-06-14,323,9,161.09,1449.81,Completed,2023-06-20
692,4667,2025-07-14,302,3,416.44,1249.32,Completed,2025-07-14
693,1800,2023-01-15,4,2,245.53,491.06,Completed,2023-01-21
694,6675,2025-11-27,302,6,416.44,2498.64,Completed,2025-11-27
695,7784,2023-08-22,443,10,66.16,661.60,Completed,2023-08-27
696,9281,2026-06-19,412,4,136.18,544.72,Pending,
697,9221,2025-03-07,176,7,467.86,3275.02,Completed,2025-03-08
698,5146,2023-04-17,142,8,74.15,593.20,Completed,2023-04-19
699,1516,2025-06-17,172,5,159.88,799.40,Completed,2025-06-23
700,788,2025-12-23,57,8,263.74,2109.92,Pending,
701,6580,2023-03-13,296,8,460.09,3680.72,Completed,2023-03-18
702,8620,2024-05-15,46,3,402.05,1206.15,Completed,2024-05-17
703,2262,2024-02-25,371,8,60.63,485.04,Completed,2024-03-02
704,2974,2026-04-11,52,9,155.97,1403.73,Completed,2026-04-14
705,3958,2024-06-29,395,6,65.25,391.50,Completed,2024-07-04
706,8520,2023-05-12,325,1,272.48,272.48,Cancelled,
707,7454,2025-02-12,342,6,461.71,2770.26,Completed,2025-02-12
708,9194,2024-12-26,119,1,414.11,414.11,Completed,2024-12-29
709,670,2023-11-11,59,3,74.15,222.45,Completed,2023-11-17
710,6689,2026-05-25,222,10,8.99,89.90,Completed,2026-05-27
711,3137,2025-01-20,457,1,482.67,482.67,Completed,2025-01-26
712,4314,2022-04-26,413,2,402.79,805.58,Completed,2022-05-02
713,1029,2025-05-27,338,1,188.21,188.21,Completed,2025-06-01
714,858,2025-05-01,39,5,42.61,213.05,Completed,2025-05-05
715,3579,2026-02-14,315,5,435.19,2175.95,Completed,2026-02-21
716,1923,2025-08-09,44,3,487.13,1461.39,Completed,2025-08-13
717,4999,2022-09-27,149,10,483.69,4836.90,Completed,2022-09-30
718,5865,2025-05-15,360,3,63.62,190.86,Completed,2025-05-15
719,1781,2024-03-18,286,4,487.00,1948.00,Pending,
720,1869,2022-11-24,282,8,37.02,296.16,Completed,2022-11-26
721,1090,2022-03-25,310,3,65.52,196.56,Completed,2022-03-28
722,161,2022-05-29,90,2,175.03,350.06,Pending,
723,5156,2024-11-26,342,3,461.71,1385.13,Completed,2024-11-27
724,6501,2025-06-23,82,1,338.96,338.96,Completed,2025-06-25
725,3888,2022-03-16,46,5,402.05,2010.25,Completed,2022-03-16
726,1907,2026-07-28,114,5,20.01,100.05,Pending,
727,6133,2023-06-22,447,3,410.77,1232.31,Completed,2023-06-29
728,9244,2023-07-03,137,3,189.52,568.56,Completed,2023-07-09
729,8376,2024-11-30,468,9,456.08,4104.72,Completed,2024-12-01
730,5420,2022-12-05,412,6,136.18,817.08,Completed,2022-12-12
731,5531,2022-02-05,8,6,22.15,132.90,Completed,2022-02-05
732,6907,2024-01-01,239,4,28.62,114.48,Completed,2024-01-07
733,9822,2024-11-23,382,7,133.09,931.63,Completed,2024-11-29
734,9840,2023-09-17,402,9,67.49,607.41,Completed,2023-09-20
735,3982,2022-04-01,83,3,201.24,603.72,Completed,2022-04-07
736,543,2022-02-20,442,5,76.36,381.80,Completed,2022-02-27
737,8731,2026-02-18,22,3,465.43,1396.29,Completed,2026-02-24
738,6982,2025-07-01,257,1,188.54,188.54,Completed,2025-07-06
739,7540,2024-11-21,192,9,42.10,378.90,Completed,2024-11-22
740,8899,2024-06-20,326,1,155.23,155.23,Completed,2024-06-22
741,9376,2026-07-03,483,2,30.76,61.52,Completed,2026-07-06
742,9073,2023-04-29,479,5,316.18,1580.90,Completed,2023-05-05
743,1312,2024-01-27,430,5,268.70,1343.50,Pending,
744,2332,2024-08-04,116,5,46.39,231.95,Completed,2024-08-11
745,995,2025-05-08,9,9,494.27,4448.43,Cancelled,
746,1742,2024-02-10,342,10,461.71,4617.10,Completed,2024-02-14
747,1689,2023-11-26,150,1,152.77,152.77,Completed,2023-11-29
748,2860,2023-10-30,397,10,385.43,3854.30,Pending,
749,4965,2025-03-20,170,4,80.37,321.48,Completed,2025-03-23
750,9157,2023-06-11,314,2,195.00,390.00,Completed,2023-06-18
751,8967,2024-07-24,422,3,229.79,689.37,Completed,2024-07-31
752,8450,2025-06-25,235,3,166.88,500.64,Cancelled,
753,2997,2022-06-17,169,4,400.24,1600.96,Cancelled,
754,1346,2024-06-03,71,8,11.63,93.04,Completed,2024-06-09
755,6094,2025-04-15,242,9,169.79,1528.11,Completed,2025-04-16
756,6680,2023-05-04,271,10,148.64,1486.40,Cancelled,
757,7136,2025-06-30,440,8,181.60,1452.80,Completed,2025-07-05
758,5414,2025-12-22,467,5,153.48,767.40,Pending,
759,5400,2026-04-28,26,8,338.07,2704.56,Completed,2026-04-29
760,5602,2024-02-11,310,5,65.52,327.60,Pending,
761,8862,2023-03-22,206,1,342.84,342.84,Pending,
762,8550,2023-07-31,153,2,376.33,752.66,Completed,2023-08-06
763,2348,2026-02-22,312,3,135.47,406.41,Completed,2026-02-24
